experiment,family,k,horizon,policy,metric,mean,ci_low,ci_high,n,n_metric_missing
e8_evidence_online,prior,3,100,ids,pseudo_regret,3.9850584828039137,2.9414380760366527,5.2432367832826445,80,0
e8_evidence_online,prior,3,100,ids,reward,70.65,65.6371875,75.3125,80,0
e8_evidence_online,prior,3,100,ids,posterior_mean_greedy,0.9480000000000001,0.9356249999999999,0.9594999999999999,80,0
e8_evidence_online,prior,3,100,ids,unseen_fraction,0.027875000000000004,0.026625,0.028875000000000005,80,0
e8_evidence_online,prior,3,100,ids,switches,9.1875,7.4625,10.9875,80,0
e8_evidence_online,prior,3,100,ids,arms_visited,2.7875,2.675,2.8875,80,0
e8_evidence_online,prior,3,100,ids,best_arm_fraction,0.7689999999999999,0.6996249999999999,0.831628125,80,0
e8_evidence_online,prior,3,100,ids,suffix_failure,0.0875,0.025,0.15,80,0
e8_evidence_online,prior,3,100,knowledge_gradient,pseudo_regret,3.8773506404617066,2.6360059142631243,5.360823036589558,80,0
e8_evidence_online,prior,3,100,knowledge_gradient,reward,70.9375,66.1,75.775,80,0
e8_evidence_online,prior,3,100,knowledge_gradient,posterior_mean_greedy,0.9697500000000001,0.9574999999999999,0.9800000000000001,80,0
e8_evidence_online,prior,3,100,knowledge_gradient,unseen_fraction,0.02525,0.0235,0.026875000000000003,80,0
e8_evidence_online,prior,3,100,knowledge_gradient,switches,5.1875,3.8,6.725,80,0
e8_evidence_online,prior,3,100,knowledge_gradient,arms_visited,2.525,2.35,2.6875,80,0
e8_evidence_online,prior,3,100,knowledge_gradient,best_arm_fraction,0.7858750000000001,0.709625,0.8567531250000001,80,0
e8_evidence_online,prior,3,100,knowledge_gradient,suffix_failure,0.15,0.075,0.2375,80,0
e8_evidence_online,prior,3,100,means_direct,pseudo_regret,6.242163664633288,4.2062664448368166,8.458451148890074,80,0
e8_evidence_online,prior,3,100,means_direct,reward,68.4625,63.5375,73.25,80,0
e8_evidence_online,prior,3,100,means_direct,posterior_mean_greedy,0.9783750000000001,0.962871875,0.991,80,0
e8_evidence_online,prior,3,100,means_direct,unseen_fraction,0.0205,0.018625,0.022375,80,0
e8_evidence_online,prior,3,100,means_direct,switches,2.6875,1.75,3.8375,80,0
e8_evidence_online,prior,3,100,means_direct,arms_visited,2.05,1.85,2.2375,80,0
e8_evidence_online,prior,3,100,means_direct,best_arm_fraction,0.6775,0.579996875,0.771625,80,0
e8_evidence_online,prior,3,100,means_direct,suffix_failure,0.2875,0.1875,0.3875,80,0
e8_evidence_online,prior,3,100,means_direct,choice_mismatch_fraction,0.000125,0.0,0.000375,80,0
e8_evidence_online,prior,3,100,random,pseudo_regret,24.62848896139395,21.676108033243565,27.713190413111622,80,0
e8_evidence_online,prior,3,100,random,reward,50.7625,47.025,54.52531249999999,80,0
e8_evidence_online,prior,3,100,random,posterior_mean_greedy,0.356875,0.34550000000000003,0.36849999999999994,80,0
e8_evidence_online,prior,3,100,random,unseen_fraction,0.030000000000000006,0.030000000000000006,0.030000000000000006,80,0
e8_evidence_online,prior,3,100,random,switches,66.0875,64.9375,67.2125,80,0
e8_evidence_online,prior,3,100,random,arms_visited,3.0,3.0,3.0,80,0
e8_evidence_online,prior,3,100,random,best_arm_fraction,0.338375,0.3275,0.34924999999999995,80,0
e8_evidence_online,prior,3,100,random,suffix_failure,0.0,0.0,0.0,80,0
e8_evidence_online,prior,3,100,ts,pseudo_regret,5.759082709840573,4.81549088163017,6.86957373205343,80,0
e8_evidence_online,prior,3,100,ts,reward,69.1375,64.3375,73.725,80,0
e8_evidence_online,prior,3,100,ts,posterior_mean_greedy,0.8285,0.802125,0.854875,80,0
e8_evidence_online,prior,3,100,ts,unseen_fraction,0.030000000000000006,0.030000000000000006,0.030000000000000006,80,0
e8_evidence_online,prior,3,100,ts,switches,26.6,23.1375,30.087812499999995,80,0
e8_evidence_online,prior,3,100,ts,arms_visited,3.0,3.0,3.0,80,0
e8_evidence_online,prior,3,100,ts,best_arm_fraction,0.7295,0.674996875,0.7811281250000001,80,0
e8_evidence_online,prior,3,100,ts,suffix_failure,0.025,0.0,0.0625,80,0
e8_evidence_online,prior,3,100,ucb1,pseudo_regret,10.733089859442483,9.861948290207563,11.590608746478022,80,0
e8_evidence_online,prior,3,100,ucb1,reward,64.5375,60.075,68.8,80,0
e8_evidence_online,prior,3,100,ucb1,posterior_mean_greedy,0.6355,0.608375,0.663,80,0
e8_evidence_online,prior,3,100,ucb1,unseen_fraction,0.030000000000000006,0.030000000000000006,0.030000000000000006,80,0
e8_evidence_online,prior,3,100,ucb1,switches,45.975,42.65,49.425,80,0
e8_evidence_online,prior,3,100,ucb1,arms_visited,3.0,3.0,3.0,80,0
e8_evidence_online,prior,3,100,ucb1,best_arm_fraction,0.585875,0.55,0.6206281250000001,80,0
e8_evidence_online,prior,3,100,ucb1,suffix_failure,0.0,0.0,0.0,80,0
e8_evidence_online,prior,10,100,bayes_direct,pseudo_regret,16.628412378549818,13.126124014249877,20.41681539664078,80,0
e8_evidence_online,prior,10,100,bayes_direct,reward,74.925,71.175,78.6875,80,0
